Unnamed: 0,Author_ID,Dialect,Gender,Tweet,Speaker,Listener,BL,S_Label,L_Label,B_Label
5787,e46a101b6e0380d0dec3f134a31d038f,egypt,female,شاهد المعلم وهو يقفز من صرصار 😃😃 #مسرح_مصر,B,B,BB,0,0,0
7297,464cab9777fb8dbbb1045fef15ffd253,egypt,female,اللهم أعني على ذكرك وشكرك وحسن عبادتك ://./5,B,B,BB,0,0,0
32181,4c7c3d82150b1b7418454dbb266ce024,egypt,male,اللهم اجمعنا مع من علقت قلوبنا به برحمتك يا عفو يا قدير يا قريب يا مجيب💞,B,M,BM,0,1,1
33385,4be2c639d9c3a47c40687bf460f0181b,egypt,male,@_24 عشان مول العرب وكدة,B,B,BB,0,0,0
31648,ff0261a77ffaf5d9a0d1cec7ef55d405,egypt,male,فى بورسعيد ضحايا شافوا الغدر قبل الممات,B,B,BB,0,0,0
31068,1f552d4cbe10c162666e5d4de84b331a,egypt,male,ولا هنتريق ولا هنشير كوميكس .. بنشجع فرقتنا وملناش في الهتش ://./0,B,B,BB,0,0,0
34027,813b784e46b3f7a15cf7981fdac40c5e,egypt,male,@ @_ @__2 @ @_1 استغفر الله أستغفر آلله استغفر الله أستغفر آلله استغفر الله أستغفر آلله استغفر الله,B,B,BB,0,0,0
2244,907ca2bcf0599ef56fd9c5ff54782a0b,egypt,female,ربي أعوذ بك من الكسل وسوء الكبر  ://./,B,B,BB,0,0,0
37302,f8719f52ab7acc2294f9e66e71580c44,egypt,male,(الذي له ملك السماوات والأرض والله على كل شيء شهيد) [البروج:9] ://./4,B,B,BB,0,0,0
37834,b6efc2fb3e9e320f7b7dcedf68370536,egypt,male,"@9045 للجاديين فقط 
مطلوب شاب يكمل بدالي الترم التاني باسعار مغريه 😂😂😂",B,B,BB,0,0,0
7949,13db1d9a0121b87a9a3ae423e004d807,egypt,female,عشان بنكون فقدنا الأمل و تعبنا من الإمتحان و مفيش حاجة تاني نكتبها. ://./25,B,B,BB,0,0,0
34870,962f78be518a5a479b2137d0d598c6c5,egypt,male,@_3 @_ خالص حياخدو علم مصر و ينزلو يحتفلو دول رمم,B,B,BB,0,0,0
32954,ff37791e1295711d4945eaa6e385a30b,egypt,male,سبحان الله والحمد لله والله أكبر لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شيء قدير ://./11,B,B,BB,0,0,0
33227,b98b4800daf4c83e39e4e30f732139e7,egypt,male,رحم الله من ماتو غدراً حباً لناديهم #20 ://./,B,B,BB,0,0,0
5551,a85e10c344bb7a6376b2f17ab9a86108,egypt,female,الذكر عند الخروج من المنزل:بسم الله توكَّلْتُ على الله ://./788,B,B,BB,0,0,0
66,da1dd9f7307d4753934c49add7cb3b74,egypt,female,@37 مش فاهمة الايفيه فين ://./4,F,B,FB,2,0,4
31446,d176dfb9b029ac43d1010a6c385d170c,egypt,male,""" بسم الله اللطيف على حلمى،
أعوذ بالله القهار من منعطفات الأفكار 
وتكرار الأخطاء دون اتعاظ،
وأعوذ بك ربى من الخوض... ://./",B,B,BB,0,0,0
7547,1e701f2188cbae2525c194ee1df9e40,egypt,female,"مجرد التفكير ف احلامنا يسعدنا!!💙
فكيف لو تحققت!!😅.",B,B,BB,0,0,0
3351,e8e309aa6dac15aba664c5ccd0c8c81b,egypt,female,يباركلك والله 💪😆 ://./839,B,B,BB,0,0,0
1048,c71555fb0bb0a734a3b6a2bc7eb66811,egypt,female,اللهم حقق امانينا و فرج هم كل مهموم فينا ://./4,B,B,BB,0,0,0
33661,90f6732acb9e65ed2329a8efdbc44b1b,egypt,male,(♥ فَعَسَى أَن تَكْرَهُواْ شَيْئًا وَيَجْعَلَ اللّهُ فِيهِ خَيْرًا كَثِيرًا ♥),B,B,BB,0,0,0
31356,bd78aa9b6aa8dd436fbe8b36146e3c80,egypt,male,حسبي الله لا إله إلا هو عليه توكلت وهو رب العرش العظيم ://./80,B,B,BB,0,0,0
5862,53bdb7bd2c10be727bbf40e5c1129081,egypt,female,ربي أعوذ بك من الكسل وسوء الكبر ربي أعوذ بك من عذابٍ في النار وعذاب في القبر ://./,B,M,BM,0,1,1
6236,346b4b0c35c9107a57340b7bca0085d2,egypt,female,وكله بيحصل بيني وبين نفسي,B,B,BB,0,0,0
2674,75c2751f49ebe8c45f36874372c19f49,egypt,female,والله إنت العظيم يا أجدع راجل في مصر #الحضري ://./1,B,M,BM,0,1,1
2233,907ca2bcf0599ef56fd9c5ff54782a0b,egypt,female,اللهم اعز الاسلام والمسلمين .. وانصرنا يارب واحمينا من كل غدار ياااااارب ://./,B,B,BB,0,0,0
1844,6d6d91b9580d9b7f49e600eb0d8b28f6,egypt,female,وسخر لي من يدعوا لي غيبا ، ويتمني الخير لقلبي ، ويحبني حب صادق ، يا الله.🙏🏻💙,B,B,BB,0,0,0
7191,678a8d3d4cddc772866a333d565a75c2,egypt,female,#دعوه_بتدعيها_دايمااللهم إنك عفوٌ كريم تحب العفو فاعفُ عنّا ..,B,B,BB,0,0,0
1553,64c5e197d08cc5ce3b2fc18ed8105979,egypt,female,"تويتر مش للشقط
تويتر مش للشقط 
تويتر مش للشقط 
تويتر مش للشقط 
تويتر مش للشقط
تويتر مش للشقط 😡",B,B,BB,0,0,0
8196,fba8c54d75abbef081eda1aafcceec0c,egypt,female,يلا عقبال كل مرة 😌,B,B,BB,0,0,0
39782,3ba1a8dd12bd57b570aaf170779422fd,egypt,male,ايها الشامخ.. متشمخش اكترمن كده..كله سلف ودين.,B,M,BM,0,1,1
8405,af773b6418c5d4778128d5dc0fca97c6,egypt,female,”العُسر مهما قسى فاليُسر يتبعهُ ، وعدٌ من اللَّهِ وهذا الوعد يكفينا.“ ❤✋,B,B,BB,0,0,0
5711,e46a101b6e0380d0dec3f134a31d038f,egypt,female,الواحد مضغوط بغباء ربنا يعدى اليومين دول على خير 😔,B,B,BB,0,0,0
38347,634650b12d3444a27860a3d2df8090cc,egypt,male,@ ايه ده في ايه 😂 و انتي تدخلي مع انثي و لا انا الي تدخل مع انثي ولا الموضوع مش اتسريت معاكي 😂😂😂,B,F,BF,0,2,2
38287,a04b759786b6fbaaa40fd7ac16103bd4,egypt,male,و كذلك العلاقات المجتمعية ان لم تكن علي احاطه بكل المدخلات فستكون مخرجاتك لا توافق الحقيقة الا لبرهه قليله خادعه,B,B,BB,0,0,0
34445,5b73760da9cac1515dcad362b778989b,egypt,male,اللهم إني أسألك الجنة وأعوذ بك من النار ://./3,B,B,BB,0,0,0
37920,daac851398d688050aeb52ca98cb0cba,egypt,male,القلب اشتكى من قلة الهشتكة,B,B,BB,0,0,0
30827,8e1807013e130479422106f90721a209,egypt,male,"#كلمتين_وبس_
التغيير الوزاري كان مؤجل لمعرفة مصير البطولة لأن كوبر كان مرشح لرئاسة الوزراء في حالة الفوز بها",B,B,BB,0,0,0
37711,bb95e70fa6b6ae5a0daae8e0b1db033a,egypt,male,@6_ @70505 يعنى  عايزنى اكذب ايوة نفسى اسافر السعودية,B,M,BM,0,1,1
6206,346b4b0c35c9107a57340b7bca0085d2,egypt,female,حزن والله 😔 ://./727,B,B,BB,0,0,0
5326,2d914c1464956ce4112049926edd3c74,egypt,female,@_ *نصاب! في مدرسته، الريادة الأمريكية، رفع المصروفات اكتر من 15 ألف بحجة الدولار، رغم أن الماتيريالز كلها موجودة عنده من الصيف +,B,B,BB,0,0,0
33581,11f29c65595c7f1f7c725da916dd388f,egypt,male,"جوووووووووووووول
  7 &;3 صاروووووووووخ ق62
#ريال_مدريد 1 / 1 #سلتا_فيجو 
يارب التانى",B,B,BB,0,0,0
30354,8a2806518916233ffdee91a980a91926,egypt,male,وقـل للـمتمـسكـين بـالـدعـاء ، لـن يـخـذلـكـم الله أبـداً ✋,B,B,BB,0,0,0
30666,1725712c391d5cff1bd963e71f3d29ce,egypt,male,الملك يومئذ لله يحكم بينهم فالذين آمنوا وعملوا الصالحات في جنات النعيم (56) -- سورة الحج #,B,M,BM,0,1,1
7372,292abcabce441b4843868fc68e42e564,egypt,female,لما تقابل شخص يطمنك  ويرفع معنوياتك ديه حاجة بتسعدك طول اليوم 😊ربنا يكرم الناس ديه ويستمروا معانا علي طول .,B,B,BB,0,0,0
1498,2ef8d0549a03cdbd87e7b64ad87a43f8,egypt,female,"استمع لجديد الفنانة هايدي موسى 🎤🎶🎧
#نقطه_و_من_اول_السطر 
://./    

 #تيم_المنصوره_بيوزع_فولورز",B,B,BB,0,0,0
33257,b98b4800daf4c83e39e4e30f732139e7,egypt,male,"وتطيب الحياة لمن ""مش متابع والله"" ..",B,B,BB,0,0,0
33069,48a8545f31e81d262164bec1ce3b1e2e,egypt,male,إشترك في تطبيق صدقة و أجعل حسابك في تويتر صدقة جارية لك في حياتك وبعد مماتك ://./46,B,B,BB,0,0,0
31988,3e46f4f2c8855b3720a44be29c63da7b,egypt,male,دعاء السجود:سبحان ذي الجبروت والملكوت والكبرياء والعظمة,B,M,BM,0,1,1
6340,50d07c280d304793ff37fe7d9adf524c,egypt,female,قال سأتوب غداً نام ولم يستيقظ,B,B,BB,0,0,0
6749,ac41618c6771b9d1e219fc3842e83f10,egypt,female,اللهم ارحم موتانا وموتى المسلمين اللهم اشف مرضانا ومرضى المسلمين ://./2,B,B,BB,0,0,0
38568,ae3aa5afd9a46c1318495d1f7fd9d5bb,egypt,male,اللهم إني أسألك خير هذه اليوم:فتحه ونصره ونوره وبركته وهداه وأعوذ بك من شر ما فيه وشر ما بعده ://./09,B,B,BB,0,0,0
256,1534814efaa8c0f97a50cd73c25a0dfc,egypt,female,اللهم إني أعوذ بك من الهم والحزن والعجز والكسل والبخل والجبن وضلع الدين وغلبة الرجال ://./843,B,M,BM,0,1,1
7647,4faf591391e5de3ecdad37055791aaff,egypt,female,@1 @_08 @7 انا موجودة و الله بس متخفي 😂 بس قريني وجب الظهور,F,B,FB,2,0,4
36783,ce5ac83a3d35a4eab360fa0bad462b12,egypt,male,اوقات الثانية بتفوت ساعه واوقات الساعه بتفوت ثانيه,B,B,BB,0,0,0
7623,4faf591391e5de3ecdad37055791aaff,egypt,female,@_08 @091 😂😂😂 فل الفل ، لا يا أختي هتتقرفي قرف السنين,B,F,BF,0,2,2
1683,515073eee02d652dbf67868cf1e43beb,egypt,female,رضيت بالله رباً وبالإسلام ديناً وبمحمد صلى الله عليه وسلم نبياً ://./716,B,B,BB,0,0,0
587,3a1359e247bcf84c5ac012cdcc43740a,egypt,female,لو اتنين صحاب .. واحد فيهم حب التاني، ديه بتبقى بداية نهايتهم,B,B,BB,0,0,0
4429,ac09369f15f422cdf5495d47aedfdfd1,egypt,female,"وسلاماً عَلى الأرواح الَتى لم تيأس
  لم تيأس فَقط لأنَها تَعلم أن الله بجانبها",B,B,BB,0,0,0
4581,64676cd1ea44c7ab71800919dd1c9c0d,egypt,female,"الدفعة بتتصور مع بعضها مع المستر ماشي بس مبتتصورش مع بعضها بالحب كدا لا :""",B,B,BB,0,0,0
1935,97e79e7dc0014949ddd6507c2104510e,egypt,female,"﷽
﴿يا أيها الذين آمنوا استعينوا بالصبر والصلاة ۚ إن الله مع الصابرين﴾
⬅️ ://./14",B,B,BB,0,0,0
35206,a2edfed0e7a94b70303c4e231d0ed26d,egypt,male,"صورة شافها أكثر من 17,000,000 مليون شخص بيومين 

يا حظ أول واحد أرسلها🍃💕🍃🌹 ♡ 

://./3  

ارسلها بالقروبات ..",B,B,BB,0,0,0
1170,100dd9f15a7098676f89b8889295855d,egypt,female,@___ اي محاولة لتغيير الموود وخلاص 😀,B,B,BB,0,0,0
34976,9db35312d6ed7b43259e69dbd07a6c3,egypt,male,"امووت وعرف سوستة #البنطلون 👖عند #البنات لزمتهاا اية ⛔🔞
للعقول السافلة 😃🔞😂",B,B,BB,0,0,0
3799,978e91d61f05d169b328ca4d1e6adb9c,egypt,female,@ اتوقع انها جزر المالديف؟؟,B,B,BB,0,0,0
6751,ac41618c6771b9d1e219fc3842e83f10,egypt,female,سبحانك اللهم وبحمدك اشهد ان لاإله إلا الله أستغفره وأتوب إليه ://./2,B,B,BB,0,0,0
34953,9db35312d6ed7b43259e69dbd07a6c3,egypt,male,"دگتور #بيقول لواحده ...!
جــوزک عنده #الحــوض_مگســور
قــالتله مش #مهم .. آهم حآجه #الحنفيه_شغـآله🚿
#للعقول_السافلة 🔞⛔🔞",B,B,BB,0,0,0
31679,ff0261a77ffaf5d9a0d1cec7ef55d405,egypt,male,@ ان شاء الله هتلاقي اللي الشخص اللي مكانته مش هتتغير بالبعد بتاع المكان 😘,B,B,BB,0,0,0
32823,46b7f336fb4fc48d43a3488c2ede32df,egypt,male,"@_ 
احنا بنبارك للكسبان وربنا يفرح الناس كلها وتحيا ماااااسر 😂😂😂

هانكوووول ايه بقي بالمناسبة الحلوة دي 😋😋😋",B,B,BB,0,0,0
34357,9b2b896420bda1c5c74affdf8e874fc6,egypt,male,اكبر غلطه ممكن تعملها فحياتك انك تنام و انت بره مع صحابك....,B,M,BM,0,1,1
3206,a1472ab6060eeacc8b1babe264982c8b,egypt,female,"صدق السيسي في قوله، حجم التحديات اكبر من الكل، لكن بالارادة نستطيع
ربنا معاك يا وزير التموين وياريت كمان توجههونا ك… ://./",B,M,BM,0,1,1
3268,a1472ab6060eeacc8b1babe264982c8b,egypt,female,لما المخالف عارف انه فاتح مكان مخالف ويلتف علي القانون ويدفع رشوه، ويفتح الكافيه بعد دقائق من غلقه وتكرر عشرات المر… ://./0,B,B,BB,0,0,0
30004,34efabae872a28e3b6722a8c6fd6b4af,egypt,male,@ انت فاضية امتى,B,F,BF,0,2,2
9272,798b2055517014c8d66a08d9980495f4,egypt,female,يارب بكرة يعدى على خير ويسترها على الشباب #التأبين_فى_التتش,B,B,BB,0,0,0
32716,e2f8de32d02f95d3cf3d3adfbda6b1e6,egypt,male,المؤمن لا يخشى ولا يخاف إلا الله ( فلاَ تَخشَوْهُم وَاخشَونِي )،( فلاَ تَخَافُوهُم وخَافُونِ إِن كُنتُم مُّؤمِنِين )://./176,B,B,BB,0,0,0
6005,27cdbf8fd3b210f06dc77556dbd89afc,egypt,female,بالظبط كده 😂 ://./51,B,B,BB,0,0,0
6767,ac41618c6771b9d1e219fc3842e83f10,egypt,female,اللهم أذق قلوبنا برد عفوك وحلاوة حبك وافتح مسامع قلوبنا لذكرك وخشيتك واغفر لنا بكرمك وأدخلنا جنتك برحمتك ://./2,B,B,BB,0,0,0
35926,acb1d258efae52eb787f563e9334fca7,egypt,male,(وما أظن الساعة قائمة ولئن رددت إلى ربي لأجدن خيرا منها منقلبا) [الكهف:36] ://./7173,B,B,BB,0,0,0
6082,27cdbf8fd3b210f06dc77556dbd89afc,egypt,female,الناس دي بتهزر وربنا 😂 ://./9,B,B,BB,0,0,0
5796,e46a101b6e0380d0dec3f134a31d038f,egypt,female,"الاعلان ريو توكيو لوحده مبهج أصلاً 😀💗💗
#2016
#",B,B,BB,0,0,0
1750,1fc2e49f03033508bc3af7185437d68,egypt,female,الله يرحمه و يجعل مثواه الجنة. اسعد ناس كتير بفنه و خفة دمه. اللهم أسكنه فسيح جناتك... ://./,B,B,BB,0,0,0
6064,27cdbf8fd3b210f06dc77556dbd89afc,egypt,female,الحب ♥ 😍😍 ://./9,B,B,BB,0,0,0
9350,2025247b020f87af2072f5fa7a304dd1,egypt,female,تعليمك برا و جوه فرق كتير 😂✌ ://./,B,B,BB,0,0,0
37849,b6efc2fb3e9e320f7b7dcedf68370536,egypt,male,اضحك للدنيا الفرحه هتيجي في غمضة عين 😊✌ ://./6,B,B,BB,0,0,0
34174,22914cf4e894dd5d21b14b3781df67a8,egypt,male,"@  

وانتوا كدا مش ناويين تعملوا اعلان زبادو و ابقى انا بطله علشان كل اول اسبوع تبعتولى كارتونة زبادو تشكيلة كدا من كل الانواع🤔",B,B,BB,0,0,0
4410,ac09369f15f422cdf5495d47aedfdfd1,egypt,female,إذا كنت تبحر بلا هدف، لن تكون هناك أبداً رياح مواتية,B,B,BB,0,0,0
39140,57e598e634d1e847aa2e832e48c03134,egypt,male,@ @_155  170بعد معاناه😂💪,B,B,BB,0,0,0
737,816fbf2e4a7db67214c5dfcb1d5094f2,egypt,female,حاجه ف منتهي ال مصطفى كامل .,B,B,BB,0,0,0
34058,813b784e46b3f7a15cf7981fdac40c5e,egypt,male,@_ اللهم صل وسلم علي سيدنا محمد واله وصحبه وسلم تسليما كثيرا اللهم ارزقنا اتباعة,B,B,BB,0,0,0
32458,b6c081fd2faf60432a192d1c8ebbdd22,egypt,male,الطعام الرديء: القاتل الصامت لفقراء العاملين في مصر ://./95 مقال مهم جدا وخطير,B,B,BB,0,0,0
5244,4a436abf503abda37a0dcf84619ab749,egypt,female,أبحث عنك في كل الأشياء في حكاياتي في خيالي أمالي وذكرياتي .. أجدك حاضرة في كل الأشياء بينما في الواقع لا أَجد سوى معاناتي رحمك الله يا أمي,B,F,BF,0,2,2
2983,fb5efac1256006fc61b4ce2514a174b4,egypt,female,رايح وكلمة ياريت مابتردك لو فليت..,B,B,BB,0,0,0
35563,a76950e4785bfa08f3ff8426aaf2f542,egypt,male,اللهم اغفر لي، وارحمني، واهدني، وعافني، وارزقني ://./4,B,B,BB,0,0,0
1559,64c5e197d08cc5ce3b2fc18ed8105979,egypt,female,@8 😂😂😂 فى الظيدليه .. ع الجهوة 😂😂😂😂😂,B,B,BB,0,0,0
2676,75c2751f49ebe8c45f36874372c19f49,egypt,female,🎉🎉🎉🎉🎉🎉🎉🎉🎉 الحمدلله مبروووووووووووك,B,B,BB,0,0,0
31245,d3ed94aa7e5cafbda631427981a92d97,egypt,male,من سنة :) ://./573,B,B,BB,0,0,0
4945,8813c902d893afb39e07034373fbee7d,egypt,female,لما أتغير عليك فجأة، أتأكد أني عاوزك تحس بيا مش تسيبني، لكن إذا كنت شايفها فرصتك فهي ليك.,B,M,BM,0,1,1
34919,9db35312d6ed7b43259e69dbd07a6c3,egypt,male,"تنشيط الحمام بعد كورسات العلاج
---------------------------------------------
قولنا 100 مرة ان المضادات الحيوية... ://./5",B,B,BB,0,0,0
34439,5b73760da9cac1515dcad362b778989b,egypt,male,اللهم أنت ولينا فاغفر لنا وارحمنا وأنت خير الغافرين واكتب لنا في هذه الدنيا حسنةً وفي الآخرة ://./9,B,M,BM,0,1,1
6226,346b4b0c35c9107a57340b7bca0085d2,egypt,female,"- بحبك
- مشكلتك مش مشكلتي",B,B,BB,0,0,0
33161,693d323a6c0b55c15ee0fc21d5452d27,egypt,male,#كان_نفسي_اكون انا بجد..!,B,B,BB,0,0,0
34377,9b2b896420bda1c5c74affdf8e874fc6,egypt,male,مصر كلها في المرغني باين,B,B,BB,0,0,0
33242,b98b4800daf4c83e39e4e30f732139e7,egypt,male,"خسارة ان افرام جرانت مش هيكمل تصفيات المونديال مع غانا والله .. 
وأم اسرائيل على اللي يجي منها بالمناسبة 🤗",B,B,BB,0,0,0
39872,898704a168facffcdfb27b532f09247f,egypt,male,هو ليه احنا ليه الى نطلب ايديكوا متيجوا تقولولنا تتجوزنى وانا هوافق 😃😂,M,B,MB,1,0,3
154,74541f5d62f8539fa6ea7b09fe721d39,egypt,female,لا حول ولا قوة الا بالله - رحمها الله وأراحها من ألم الفراق  ://./674,B,B,BB,0,0,0
5382,2d914c1464956ce4112049926edd3c74,egypt,female,ودي حيعرفها إزاي؟ ما احنا كلنا فوجئنا بعسكريين، جيش وشرطة، ولهم ميول إخوانية كمان بعد الثورة، عدوا عليهم ازاي دول؟ ://./0,B,B,BB,0,0,0
31838,55ca54c21c0c4c1e310a2a72a489683a,egypt,male,إذا سمعتم المؤذن فقولوا مثل ما يقول ثم صلوا علي فإنه من صلى علي صلاة صلى الله عليه بها عشرا -- صحيح مسلم # #ﷺ,B,B,BB,0,0,0
39835,898704a168facffcdfb27b532f09247f,egypt,male,"هل النار حقا فى قبلة على شفتاها !!!
لا بأس...",B,B,BB,0,0,0
1374,5023c6640e7476d505ba94daeb3417cc,egypt,female,يحرق الميدترم اكتر ما هو محروق 😒😒😒,B,B,BB,0,0,0
1889,6d6d91b9580d9b7f49e600eb0d8b28f6,egypt,female,طب انا انجح ولا اسقط ولا اعمل ايه😂 ://./55,B,B,BB,0,0,0
33981,fdcf21c012d89341af5e712e696c9670,egypt,male,اللهم منزل الكتاب سريع الحساب اهزم الأحزاب ://./9,B,M,BM,0,1,1
37549,112717f3cfa488ec6c00a79a35025cf8,egypt,male,راح فين التفاؤل والامل والاشراق بتاع اول السنه طيب؟,B,B,BB,0,0,0
7391,292abcabce441b4843868fc68e42e564,egypt,female,عليه الصلاة والسلام ://./526,B,B,BB,0,0,0
8684,6a6998df485d76af7161b88c54465676,egypt,female,هى التى يميل لها لكنه لا يحبها .. هى التى تتطابق معه فكرياً الى حد مخيف .,B,B,BB,0,0,0
39776,3ba1a8dd12bd57b570aaf170779422fd,egypt,male,@. ومعناه ان اي مكان اصبح هدف متاح سواء سينا او سوريا,B,B,BB,0,0,0
6671,70dbfa77b09cb28929f75acace34211f,egypt,female,- كُل الارض ضلمت يوم ما بكيتي ✌💜.,B,B,BB,0,0,0
8066,bab71eef56d6ba7cc823b18806ec5768,egypt,female,"أذكار الأذان:اللهم رب هذه الدعوة التامة والصلاة القائم
♻️ ://./9",B,B,BB,0,0,0
659,2b28daf09989e2f54304f71d30168f2d,egypt,female,"شنط من الكوريشيه روعة أ/ نور

://./7 ://./",B,B,BB,0,0,0
38708,52b1387bf88373e558440e45cab0cebc,egypt,male,الحضري  معجزة و الله ما شاء الله,B,B,BB,0,0,0
34967,9db35312d6ed7b43259e69dbd07a6c3,egypt,male,"#ولمـآآ بتوحشـنـﮯ بـ #آرفع رآســﮯ للسـمـآآآ #وآبصـ ع آلقمـر || 👀🌃 ,, ||😦😦",B,B,BB,0,0,0
32112,4c7c3d82150b1b7418454dbb266ce024,egypt,male,احساس بالعجز بيخنوقني.,B,B,BB,0,0,0
8892,3f7fa13ee7b5009534ef1d966bc5131f,egypt,female,"لما نجوم  تجيب ساعة مع نجم و يبقى حماقي و كمان اول اغنية تبقى (ما بلااااش) 
اييييية الحلاوة دي اقسم بالله ❤️❤️",B,B,BB,0,0,0
38220,a04b759786b6fbaaa40fd7ac16103bd4,egypt,male,العدناني المتحدث باسم الدولة الاسلامية مات ://./,B,B,BB,0,0,0
34409,5b73760da9cac1515dcad362b778989b,egypt,male,¨اللَّهُمَّ إني أسألك المعافاة والعافية في الدنيا والآخرة . ://./3,B,B,BB,0,0,0
33403,41a5bd261be0f2c79eea0b7afe318a8,egypt,male,صلوا على من بگى شوقاً لرؤيتنا ❤️,B,B,BB,0,0,0
536,3a1359e247bcf84c5ac012cdcc43740a,egypt,female,قالك احنا مش انانيين قالك بجد😂😂,B,B,BB,0,0,0
34825,962f78be518a5a479b2137d0d598c6c5,egypt,male,@1 @ @ @ طبعا لو الكلام موجه للإسلام السياسى دى حاجة تانية بس أظن إدارة ترامب بتتعامل بالدين ككل للأسف,B,B,BB,0,0,0
33042,48a8545f31e81d262164bec1ce3b1e2e,egypt,male,اللهم يا مقلب القلوب ثبت قلوبنا وقلوب اخواننا على دينك وطاعتك ://./46,B,M,BM,0,1,1
31210,d3ed94aa7e5cafbda631427981a92d97,egypt,male,يوجد خطأ دائم من الأشخاص ذات الخبرة,B,B,BB,0,0,0
38410,709e0380aa26cf9b0c43441fb318c7e9,egypt,male,دعاء سجود التلاوة:سجد وجهي للذي خلقه وشق سمعه وبصره بحوله وقوته {فتبارك الله أحسن الخالقين} ://./55,B,B,BB,0,0,0
1053,c71555fb0bb0a734a3b6a2bc7eb66811,egypt,female,اللهم خَلَقْتَ نفسي وأنت توفَّاها لك مماتها ومَحْياها إن أحييتها فاحفظها وإن أمتها فاغفر لها اللهم إني أسألك العافية ://./4,B,M,BM,0,1,1
5218,4a436abf503abda37a0dcf84619ab749,egypt,female,اللهُم فرج عنّا همومًا نراها بضعفنا كبيرة ولكن هي برحمتك وقُدرتك ولُطفك صغيرة,B,B,BB,0,0,0
210,1534814efaa8c0f97a50cd73c25a0dfc,egypt,female,الدعاء لمن لبس ثوباً جديداً:إلبِسْ جَدِيداً وعِشْ حميداً ومُتْ شهيداً ://./843,B,B,BB,0,0,0
4545,64676cd1ea44c7ab71800919dd1c9c0d,egypt,female,فريد الاطرش دا بيضايقني,B,B,BB,0,0,0
33028,48a8545f31e81d262164bec1ce3b1e2e,egypt,male,حسبي رباً يعلم سري وجهري ويدبر أمري من حيث لا أدري ://./46,B,B,BB,0,0,0
36444,340e42744daa012284ee9f4833a66e71,egypt,male,"يونس .. انا زهقان :-(
#كلام_معلمين_التلات",M,M,MM,1,1,5
39256,33da506d361193a8c24334359f8a1ed6,egypt,male,بيموت فيها يا جماعه😂😂😂 ://./1,B,B,BB,0,0,0
30989,cc85c484e2e02aa35483857faeea0394,egypt,male,# عبد المجيد ابراهيم رقم 20,B,B,BB,0,0,0
36573,30760941ae6127c40521ae38d4aa2c18,egypt,male,المفروض منتخب زي البحرين دا ضعيف تعمل عليه سكور  عشان تخوف بقيت الفرق مش تهزر في اخر الماتش,B,B,BB,0,0,0
3779,978e91d61f05d169b328ca4d1e6adb9c,egypt,female,@ مين اليوتيوبرز الي يجهروك او تكرهم😮,B,B,BB,0,0,0
1272,94cfae2bb44b5abd891e0bfd4472068c,egypt,female,#عن اول شخص بيجي في خيالك لما تسمع دعوة ( ربنا يسعدك ) من اي شخص,B,B,BB,0,0,0
38920,a50fbdf83f874c5087ce1b8bf8b03e2c,egypt,male,@1 @  ياعم بلبل انا مبحبش اللي بيتكلم ع الفاضي .. الله يرحم أيام ما كان ماسكنا كنا عرة الفرق ..دلوقت جاي يعدل ع كوبر 😂,B,M,BM,0,1,1
1468,2ef8d0549a03cdbd87e7b64ad87a43f8,egypt,female,"استمع لجديد الفنانة هايدي موسى 🎤
اغنية نقطة ومن اول السطر 🎶
://./
 #هتتغدا_اي_النهارده",B,B,BB,0,0,0
2636,75c2751f49ebe8c45f36874372c19f49,egypt,female,@1 حاجة صعبة,B,B,BB,0,0,0
8168,fba8c54d75abbef081eda1aafcceec0c,egypt,female,الواحد في امّس الحاجة ل   و الله,B,B,BB,0,0,0
7614,4faf591391e5de3ecdad37055791aaff,egypt,female,@_08 @11 @1 @ دة انا لغاية دلوقتي بتفرج عليها و اسخسخ 😂😂 أفضل كوبل عربي ل   ,B,B,BB,0,0,0
8668,6a6998df485d76af7161b88c54465676,egypt,female,وهديتنى ورده فرجيتا لصحابى خبيتا بكتابى زرعتا على مخده 👯 ://./02,B,B,BB,0,0,0
34098,813b784e46b3f7a15cf7981fdac40c5e,egypt,male,استغفر الله وأتوب إليه  ://./21,B,B,BB,0,0,0
9707,43107784a123d22e4199160cfc933204,egypt,female,الجميع ع أوتاار الكذب يعزفوون..🎻🎼,B,B,BB,0,0,0
34103,22914cf4e894dd5d21b14b3781df67a8,egypt,male,"@_4 
اكيد بس البنت اكتر طبعا ، لان الراجل بحكم شغله و معفرته فى الدنيا طبيعى يقابل الاشخاص ديه ، بس الفرق انه مش بيعترض زى الست 👋",B,B,BB,0,0,0
34804,962f78be518a5a479b2137d0d598c6c5,egypt,male,@ @1 @ @ و عموما الإنسان لا هو أبيض و لا إسود زى ما بتقولى و فيه ناس كويسة ممكن تقلب بسبب ظلم إتعرضوله,B,B,BB,0,0,0
33810,9013dc6e19f8c4d7bfb99d031ea81f1f,egypt,male,@_ حمد الله 😽,B,B,BB,0,0,0
5816,53bdb7bd2c10be727bbf40e5c1129081,egypt,female,دعاء الجلسة بين السجدتين:اللهم اغفر لي وارحمني واهدني واجبرني وعافني وارزقني وارفعني ://./,B,B,BB,0,0,0
